product_type,Stream,attributes,Key_count
DRINKING_CUP,Customer_Search,number_of_pieces,1
DRINKING_CUP,Customer_Search,occasion,2
DRINKING_CUP,Customer_Search,occasion_type,9
DRINKING_CUP,Customer_Search,primary_material,1
DRINKING_CUP,Customer_Search,product_line,2
DRINKING_CUP,Customer_Search,product_type,37
DRINKING_CUP,Customer_Search,recipient,1
DRINKING_CUP,Customer_Search,recommended_uses_for_product,2
DRINKING_CUP,Customer_Search,set_contents,1
DRINKING_CUP,Customer_Search,special_feature,3
DRINKING_CUP,Customer_Search,specific_uses_for_product,9
DRINKING_CUP,Customer_Search,sports_league,1
DRINKING_CUP,Customer_Search,style,12
DRINKING_CUP,Customer_Search,target_audience,2
DRINKING_CUP,Customer_Search,theme,2
DRINKING_CUP,Customer_Search,travel_mug,1
DRINKING_CUP,Customer_Search,trophy_type,1
DRINKING_CUP,Customer_Search,type,2
DRINKING_CUP,FAQ, specific_uses_for_product,1
DRINKING_CUP,FAQ,capacity,9
DRINKING_CUP,FAQ,care_instructions,3
DRINKING_CUP,FAQ,material_feature,7
DRINKING_CUP,FAQ,recommended_uses_for_product,1
DRINKING_CUP,FAQ,special_feature,2
DRINKING_CUP,FAQ,specific_uses_for_product,1
EDIBLE_OIL_VEGETABLE,Customer_Search, brand,1
EDIBLE_OIL_VEGETABLE,Customer_Search, container_material,1
EDIBLE_OIL_VEGETABLE,Customer_Search, country_of_origin,1
EDIBLE_OIL_VEGETABLE,Customer_Search, flavor,1
EDIBLE_OIL_VEGETABLE,Customer_Search, ingredients,3
EDIBLE_OIL_VEGETABLE,Customer_Search, liquid_volume,1
EDIBLE_OIL_VEGETABLE,Customer_Search, net_content_volume,1
EDIBLE_OIL_VEGETABLE,Customer_Search, oil_category,2
EDIBLE_OIL_VEGETABLE,Customer_Search, oil_type,1
EDIBLE_OIL_VEGETABLE,Customer_Search, product_shelf_life,1
EDIBLE_OIL_VEGETABLE,Customer_Search, special_feature,1
EDIBLE_OIL_VEGETABLE,Customer_Search,brand,21
EDIBLE_OIL_VEGETABLE,Customer_Search,container_material,5
EDIBLE_OIL_VEGETABLE,Customer_Search,cooking,1
EDIBLE_OIL_VEGETABLE,Customer_Search,cooking_oil_type,1
EDIBLE_OIL_VEGETABLE,Customer_Search,country_of_origin,3
EDIBLE_OIL_VEGETABLE,Customer_Search,extraction_method,1
EDIBLE_OIL_VEGETABLE,Customer_Search,flavor,6
EDIBLE_OIL_VEGETABLE,Customer_Search,ingredients,13
EDIBLE_OIL_VEGETABLE,Customer_Search,liquid_quantity,1
EDIBLE_OIL_VEGETABLE,Customer_Search,liquid_volume,4
EDIBLE_OIL_VEGETABLE,Customer_Search,net_content,1
EDIBLE_OIL_VEGETABLE,Customer_Search,net_content_volume,1
EDIBLE_OIL_VEGETABLE,Customer_Search,oil type,1
EDIBLE_OIL_VEGETABLE,Customer_Search,oil_type,13
EDIBLE_OIL_VEGETABLE,Customer_Search,pack_size,1
EDIBLE_OIL_VEGETABLE,Customer_Search,product_name,2
EDIBLE_OIL_VEGETABLE,Customer_Search,product_shelf_life,6
EDIBLE_OIL_VEGETABLE,Customer_Search,product_type,1
EDIBLE_OIL_VEGETABLE,Customer_Search,volume,1
EDIBLE_OIL_VEGETABLE,DPMO,brand,1
EDIBLE_OIL_VEGETABLE,FAQ,container_material,3
EDIBLE_OIL_VEGETABLE,FAQ,import_designation,1
EDIBLE_OIL_VEGETABLE,FAQ,product_shelf_life,10
EDIBLE_OIL_VEGETABLE,FAQ,special_feature,4
ELECTRONIC_CABLE,Customer_Search, brand,1
ELECTRONIC_CABLE,Customer_Search, cable length,1
ELECTRONIC_CABLE,Customer_Search, cable_connector,1
ELECTRONIC_CABLE,Customer_Search, cable_length,3
ELECTRONIC_CABLE,Customer_Search, cable_material,1
ELECTRONIC_CABLE,Customer_Search, cable_type,12
ELECTRONIC_CABLE,Customer_Search, charging_speed,1
ELECTRONIC_CABLE,Customer_Search, color,1
ELECTRONIC_CABLE,Customer_Search, compatible_brand,1
ELECTRONIC_CABLE,Customer_Search, compatible_devices,7
ELECTRONIC_CABLE,Customer_Search, compatible_phone_models,2
ELECTRONIC_CABLE,Customer_Search, compatible_smart_watch_models,1
ELECTRONIC_CABLE,Customer_Search, connector_gender,3
ELECTRONIC_CABLE,Customer_Search, connector_type,15
ELECTRONIC_CABLE,Customer_Search, country_of_origin,2
ELECTRONIC_CABLE,Customer_Search, data transfer rate,1
ELECTRONIC_CABLE,Customer_Search, data_transfer_rate,5
ELECTRONIC_CABLE,Customer_Search, ethernet_cable_category,2
ELECTRONIC_CABLE,Customer_Search, length,1
ELECTRONIC_CABLE,Customer_Search, supported_network,1
ELECTRONIC_CABLE,Customer_Search, video_connector_type,1
ELECTRONIC_CABLE,Customer_Search, video_interface,1
ELECTRONIC_CABLE,Customer_Search,Cable Type,1
ELECTRONIC_CABLE,Customer_Search,audio_cable_type,1
ELECTRONIC_CABLE,Customer_Search,brand,30
ELECTRONIC_CABLE,Customer_Search,cable type,1
ELECTRONIC_CABLE,Customer_Search,cable_accessories,1
ELECTRONIC_CABLE,Customer_Search,cable_application,1
ELECTRONIC_CABLE,Customer_Search,cable_connectivity,1
ELECTRONIC_CABLE,Customer_Search,cable_connector_type,1
ELECTRONIC_CABLE,Customer_Search,cable_gender,1
ELECTRONIC_CABLE,Customer_Search,cable_interface,1
ELECTRONIC_CABLE,Customer_Search,cable_interface_type,2
ELECTRONIC_CABLE,Customer_Search,cable_length,8
ELECTRONIC_CABLE,Customer_Search,cable_material,1
ELECTRONIC_CABLE,Customer_Search,cable_specification,2
ELECTRONIC_CABLE,Customer_Search,cable_type,52
ELECTRONIC_CABLE,Customer_Search,cable_use,1
ELECTRONIC_CABLE,Customer_Search,certification,1
ELECTRONIC_CABLE,Customer_Search,charging technology,1
ELECTRONIC_CABLE,Customer_Search,charging_type,1
ELECTRONIC_CABLE,Customer_Search,color,13
ELECTRONIC_CABLE,Customer_Search,compatible_brand,2
ELECTRONIC_CABLE,Customer_Search,compatible_device,1
ELECTRONIC_CABLE,Customer_Search,compatible_device_brand,1
ELECTRONIC_CABLE,Customer_Search,compatible_devices,13
ELECTRONIC_CABLE,Customer_Search,compatible_model,2
ELECTRONIC_CABLE,Customer_Search,compatible_phone_models,4
ELECTRONIC_CABLE,Customer_Search,compatible_product_type,1
ELECTRONIC_CABLE,Customer_Search,connector_gender,5
ELECTRONIC_CABLE,Customer_Search,connector_type,51
ELECTRONIC_CABLE,Customer_Search,connector_types,1
ELECTRONIC_CABLE,Customer_Search,country_of_origin,4
ELECTRONIC_CABLE,Customer_Search,data_transfer_rate,4
ELECTRONIC_CABLE,Customer_Search,earpiece_design,1
ELECTRONIC_CABLE,Customer_Search,ethernet_cable_category,3
ELECTRONIC_CABLE,Customer_Search,headphone_style,1
ELECTRONIC_CABLE,Customer_Search,headphone_type,1
ELECTRONIC_CABLE,Customer_Search,in_the_ear_style,1
ELECTRONIC_CABLE,Customer_Search,length,2
ELECTRONIC_CABLE,Customer_Search,manufacturer,7
ELECTRONIC_CABLE,Customer_Search,material,1
ELECTRONIC_CABLE,Customer_Search,model_name,1
ELECTRONIC_CABLE,Customer_Search,multiport_cable,1
ELECTRONIC_CABLE,Customer_Search,product_type,1
ELECTRONIC_CABLE,Customer_Search,special_feature,1
ELECTRONIC_CABLE,Customer_Search,video_connector_type,1
ELECTRONIC_CABLE,DPMO,brand,4
ELECTRONIC_CABLE,FAQ,brand,7
ELECTRONIC_CABLE,FAQ,compatible_devices,1
ELECTRONIC_CABLE,FAQ,compatible_phone_models,5
ELECTRONIC_CABLE,FAQ,connector_type,2
ELECTRONIC_CABLE,FAQ,country_of_origin,7
ELECTRONIC_CABLE,FAQ,country_of_origin=China,1
ELECTRONIC_CABLE,FAQ,data_transfer_rate,3
ELECTRONIC_CABLE,FAQ,special_feature,13
FOOD_STORAGE_CONTAINER,Customer_Search, Airtight Seal,1
FOOD_STORAGE_CONTAINER,Customer_Search, Storage Container Use,1
FOOD_STORAGE_CONTAINER,Customer_Search, brand_name,1
FOOD_STORAGE_CONTAINER,Customer_Search, container,1
FOOD_STORAGE_CONTAINER,Customer_Search, container_material,2
FOOD_STORAGE_CONTAINER,Customer_Search, container_purpose,1
FOOD_STORAGE_CONTAINER,Customer_Search, container_shape,13
FOOD_STORAGE_CONTAINER,Customer_Search, container_size,1
FOOD_STORAGE_CONTAINER,Customer_Search, container_type,3
FOOD_STORAGE_CONTAINER,Customer_Search, item_length_width_height,7
FOOD_STORAGE_CONTAINER,Customer_Search, item_type,1
FOOD_STORAGE_CONTAINER,Customer_Search, item_use,1
FOOD_STORAGE_CONTAINER,Customer_Search, lid_type,1
FOOD_STORAGE_CONTAINER,Customer_Search, material,20
FOOD_STORAGE_CONTAINER,Customer_Search, number_of_pieces,1
FOOD_STORAGE_CONTAINER,Customer_Search, product_category,1
FOOD_STORAGE_CONTAINER,Customer_Search, product_type,3
FOOD_STORAGE_CONTAINER,Customer_Search, recommended_uses_for_product,7
FOOD_STORAGE_CONTAINER,Customer_Search, room,1
FOOD_STORAGE_CONTAINER,Customer_Search, room_type,1
FOOD_STORAGE_CONTAINER,Customer_Search, special_feature,1
FOOD_STORAGE_CONTAINER,Customer_Search, storage_capacity,1
FOOD_STORAGE_CONTAINER,Customer_Search, storage_type,1
FOOD_STORAGE_CONTAINER,Customer_Search, storage_usage,1
FOOD_STORAGE_CONTAINER,Customer_Search, target_audience,1
FOOD_STORAGE_CONTAINER,Customer_Search, usage,1
FOOD_STORAGE_CONTAINER,Customer_Search,Container Type,2
FOOD_STORAGE_CONTAINER,Customer_Search,airtightness,1
FOOD_STORAGE_CONTAINER,Customer_Search,brand,26
FOOD_STORAGE_CONTAINER,Customer_Search,compartment_count,1
FOOD_STORAGE_CONTAINER,Customer_Search,compartment_type,1
FOOD_STORAGE_CONTAINER,Customer_Search,container_material,2
FOOD_STORAGE_CONTAINER,Customer_Search,container_shape,37
FOOD_STORAGE_CONTAINER,Customer_Search,container_type,9
FOOD_STORAGE_CONTAINER,Customer_Search,food_storage_type,1
FOOD_STORAGE_CONTAINER,Customer_Search,item_length_width_height,10
FOOD_STORAGE_CONTAINER,Customer_Search,item_type,3
FOOD_STORAGE_CONTAINER,Customer_Search,item_weight,1
FOOD_STORAGE_CONTAINER,Customer_Search,lid_material,1
FOOD_STORAGE_CONTAINER,Customer_Search,material,28
FOOD_STORAGE_CONTAINER,Customer_Search,material_composition,1
FOOD_STORAGE_CONTAINER,Customer_Search,material_feature,3
FOOD_STORAGE_CONTAINER,Customer_Search,product_category,3
FOOD_STORAGE_CONTAINER,Customer_Search,product_line,2
FOOD_STORAGE_CONTAINER,Customer_Search,product_type,23
FOOD_STORAGE_CONTAINER,Customer_Search,recommended_uses_for_product,14
FOOD_STORAGE_CONTAINER,Customer_Search,special_feature,4
FOOD_STORAGE_CONTAINER,Customer_Search,storage_feature,1
FOOD_STORAGE_CONTAINER,Customer_Search,storage_purpose,1
FOOD_STORAGE_CONTAINER,Customer_Search,storage_type,1
FOOD_STORAGE_CONTAINER,Customer_Search,usage,2
FOOD_STORAGE_CONTAINER,FAQ,capacity,8
FOOD_STORAGE_CONTAINER,FAQ,closure_type,1
FOOD_STORAGE_CONTAINER,FAQ,item_length_width_height,5
FOOD_STORAGE_CONTAINER,FAQ,material_feature,2
FOOD_STORAGE_CONTAINER,FAQ,microwave safe,1
FOOD_STORAGE_CONTAINER,FAQ,special_feature,17
FRUIT,Customer_Search, Category,1
FRUIT,Customer_Search, flavor,1
FRUIT,Customer_Search, freshness,1
FRUIT,Customer_Search, fruit_type,1
FRUIT,Customer_Search, ingredients,3
FRUIT,Customer_Search, item_form,1
FRUIT,Customer_Search, item_package_dimensions,3
FRUIT,Customer_Search, item_weight,2
FRUIT,Customer_Search, nutritional_info,1
FRUIT,Customer_Search, produce_item,1
FRUIT,Customer_Search, produce_type,1
FRUIT,Customer_Search, product_form,1
FRUIT,Customer_Search, product_type,2
FRUIT,Customer_Search, variety,1
FRUIT,Customer_Search,Fruit Type,2
FRUIT,Customer_Search,Product Name,1
FRUIT,Customer_Search,Product_type,1
FRUIT,Customer_Search,brand,16
FRUIT,Customer_Search,candy_type,1
FRUIT,Customer_Search,category,2
FRUIT,Customer_Search,color,1
FRUIT,Customer_Search,diet_type,1
FRUIT,Customer_Search,expiry_date,1
FRUIT,Customer_Search,flavor,1
FRUIT,Customer_Search,food_type,1
FRUIT,Customer_Search,fresh,1
FRUIT,Customer_Search,freshness,1
FRUIT,Customer_Search,fruit_flavor,2
FRUIT,Customer_Search,fruit_name,1
FRUIT,Customer_Search,fruit_type,5
FRUIT,Customer_Search,fruits,1
FRUIT,Customer_Search,ingredients,15
FRUIT,Customer_Search,item_form,1
FRUIT,Customer_Search,item_package_dimensions,9
FRUIT,Customer_Search,item_type,1
FRUIT,Customer_Search,item_weight,10
FRUIT,Customer_Search,net_weight,1
FRUIT,Customer_Search,nutritional_info,1
FRUIT,Customer_Search,pack_size,1
FRUIT,Customer_Search,package_weight,1
FRUIT,Customer_Search,product_category,2
FRUIT,Customer_Search,product_freshness,1
FRUIT,Customer_Search,product_line,2
FRUIT,Customer_Search,product_type,8
FRUIT,Customer_Search,quantity,3
FRUIT,Customer_Search,size,2
FRUIT,Customer_Search,specialty,3
FRUIT,Customer_Search,type,1
FRUIT,Customer_Search,weight,1
FRUIT,FAQ,diet_type,1
FRUIT,FAQ,directions,1
FRUIT,FAQ,ingredients,8
FRUIT,FAQ,nutritional_info,2
FRUIT,FAQ,specialty,1
GIFT_CARD,Customer_Search, Product Type,1
GIFT_CARD,Customer_Search, gift,1
GIFT_CARD,Customer_Search,Brand,1
GIFT_CARD,Customer_Search,Category Type,1
GIFT_CARD,Customer_Search,EMI/Payment Options,1
GIFT_CARD,Customer_Search,Gift Card,4
GIFT_CARD,Customer_Search,Gift Card Option,1
GIFT_CARD,Customer_Search,Gift Cards,1
GIFT_CARD,Customer_Search,Gift Options,1
GIFT_CARD,Customer_Search,PAYMENT_METHOD,1
GIFT_CARD,Customer_Search,Payment Method,2
GIFT_CARD,Customer_Search,Payment Mode,1
GIFT_CARD,Customer_Search,Payment Option,1
GIFT_CARD,Customer_Search,Product Category,1
GIFT_CARD,Customer_Search,Subscription Service,1
GIFT_CARD,Customer_Search,Travel Services,1
GIFT_CARD,Customer_Search,account_balance,1
GIFT_CARD,Customer_Search,amazon,1
GIFT_CARD,Customer_Search,amazon pay later,1
GIFT_CARD,Customer_Search,credit card,1
GIFT_CARD,Customer_Search,flight,1
GIFT_CARD,Customer_Search,gift card,2
GIFT_CARD,Customer_Search,voucher,1
GIFT_CARD,FAQ, Login ID,1
GIFT_CARD,FAQ, PIN,1
GIFT_CARD,FAQ, Password,1
GIFT_CARD,FAQ,Electronically,1
GIFT_CARD,FAQ,End of season sale,1
GIFT_CARD,FAQ,Prepaid card,1
HAIR_DRYER,Customer_Search, hair_dryer_type,1
HAIR_DRYER,Customer_Search, model_name,2
HAIR_DRYER,Customer_Search, power_source_type,2
HAIR_DRYER,Customer_Search, product_line,1
HAIR_DRYER,Customer_Search, recommended_uses_for_product,1
HAIR_DRYER,Customer_Search, special_feature,2
HAIR_DRYER,Customer_Search, wattage,1
HAIR_DRYER,Customer_Search,brand,5
HAIR_DRYER,Customer_Search,gender,1
HAIR_DRYER,Customer_Search,hair_type,1
HAIR_DRYER,Customer_Search,model_name,1
HAIR_DRYER,Customer_Search,product_line,2
HAIR_DRYER,Customer_Search,product_type,1
HAIR_DRYER,Customer_Search,special_feature,1
HAIR_DRYER,DPMO, brand,1
HAIR_DRYER,DPMO,material,1
HAIR_DRYER,FAQ, included_components,1
HAIR_DRYER,FAQ, material,1
HAIR_DRYER,FAQ,color,1
HAIR_DRYER,FAQ,hair_type,1
HAIR_DRYER,FAQ,included_components,2
HAIR_DRYER,FAQ,material,1
HAIR_DRYER,FAQ,power_source_type,6
HAIR_DRYER,FAQ,recommended_uses_for_product,3
HAIR_DRYER,FAQ,special_feature,5
HAIR_DRYER,FAQ,wattage,7
HAIR_STYLING_AGENT,Customer_Search, gender,2
HAIR_STYLING_AGENT,Customer_Search, hair_benefit,2
HAIR_STYLING_AGENT,Customer_Search, hair_concern,1
HAIR_STYLING_AGENT,Customer_Search, hair_type,21
HAIR_STYLING_AGENT,Customer_Search, hold_strength,1
HAIR_STYLING_AGENT,Customer_Search, ingredients,5
HAIR_STYLING_AGENT,Customer_Search, item_form,11
HAIR_STYLING_AGENT,Customer_Search, item_type,1
HAIR_STYLING_AGENT,Customer_Search, product_benefit,29
HAIR_STYLING_AGENT,Customer_Search, product_description,1
HAIR_STYLING_AGENT,Customer_Search, product_type,4
HAIR_STYLING_AGENT,Customer_Search, scent,6
HAIR_STYLING_AGENT,Customer_Search,Hair Styling Product,1
HAIR_STYLING_AGENT,Customer_Search,beard_oil_type,1
HAIR_STYLING_AGENT,Customer_Search,brand,50
HAIR_STYLING_AGENT,Customer_Search,brand_name,1
HAIR_STYLING_AGENT,Customer_Search,essential_oil_type,1
HAIR_STYLING_AGENT,Customer_Search,gender,2
HAIR_STYLING_AGENT,Customer_Search,hair_area,1
HAIR_STYLING_AGENT,Customer_Search,hair_benefit,1
HAIR_STYLING_AGENT,Customer_Search,hair_care_product,2
HAIR_STYLING_AGENT,Customer_Search,hair_concern,4
HAIR_STYLING_AGENT,Customer_Search,hair_growth,1
HAIR_STYLING_AGENT,Customer_Search,hair_oil,1
HAIR_STYLING_AGENT,Customer_Search,hair_oil_type,5
HAIR_STYLING_AGENT,Customer_Search,hair_product,1
HAIR_STYLING_AGENT,Customer_Search,hair_product_type,4
HAIR_STYLING_AGENT,Customer_Search,hair_styling_product_type,4
HAIR_STYLING_AGENT,Customer_Search,hair_texture,2
HAIR_STYLING_AGENT,Customer_Search,hair_type,19
HAIR_STYLING_AGENT,Customer_Search,ingredient,3
HAIR_STYLING_AGENT,Customer_Search,ingredient_type,1
HAIR_STYLING_AGENT,Customer_Search,ingredients,9
HAIR_STYLING_AGENT,Customer_Search,item_form,17
HAIR_STYLING_AGENT,Customer_Search,item_type,1
HAIR_STYLING_AGENT,Customer_Search,liquid_volume,2
HAIR_STYLING_AGENT,Customer_Search,material_type_free,1
HAIR_STYLING_AGENT,Customer_Search,oil_type,3
HAIR_STYLING_AGENT,Customer_Search,product_benefit,29
HAIR_STYLING_AGENT,Customer_Search,product_line,8
HAIR_STYLING_AGENT,Customer_Search,product_name,1
HAIR_STYLING_AGENT,Customer_Search,product_type,19
HAIR_STYLING_AGENT,Customer_Search,product_volume,1
HAIR_STYLING_AGENT,Customer_Search,scent,7
HAIR_STYLING_AGENT,Customer_Search,target_gender,1
HAIR_STYLING_AGENT,DPMO,brand,1
HAIR_STYLING_AGENT,FAQ, product_benefit,1
HAIR_STYLING_AGENT,FAQ, unit_count,2
HAIR_STYLING_AGENT,FAQ,hair_type,3
HAIR_STYLING_AGENT,FAQ,ingredients,16
HAIR_STYLING_AGENT,FAQ,liquid_volume,1
HAIR_STYLING_AGENT,FAQ,material_type_free,3
HAIR_STYLING_AGENT,FAQ,number_of_items,2
HAIR_STYLING_AGENT,FAQ,scent,1
HAIR_STYLING_AGENT,FAQ,unit_count,2
HAIR_TRIMMER,Customer_Search, item_weight,1
HAIR_TRIMMER,Customer_Search, material,1
HAIR_TRIMMER,Customer_Search, power_source_type,1
HAIR_TRIMMER,Customer_Search, product_type,1
HAIR_TRIMMER,Customer_Search, recommended_uses_for_product,1
HAIR_TRIMMER,Customer_Search, target_audience=Men,1
HAIR_TRIMMER,Customer_Search, target_gender,2
HAIR_TRIMMER,Customer_Search,brand,5
HAIR_TRIMMER,Customer_Search,power_source_type,1
HAIR_TRIMMER,Customer_Search,product_line,1
HAIR_TRIMMER,Customer_Search,product_type,1
HAIR_TRIMMER,Customer_Search,product_type=Trimmer,1
HAIR_TRIMMER,Customer_Search,special_feature,1
HAIR_TRIMMER,Customer_Search,target_audience,2
HAIR_TRIMMER,Customer_Search,target_gender,1
HAIR_TRIMMER,DPMO,brand,1
HAIR_TRIMMER,FAQ,power_source_type,7
HAIR_TRIMMER,FAQ,recommended_uses_for_product,1
HAIR_TRIMMER,FAQ,special_feature,4
HAIR_TRIMMER,FAQ,warranty_description,15
HEADPHONES,Customer_Search, age_range_description,1
HEADPHONES,Customer_Search, battery_average_life,1
HEADPHONES,Customer_Search, battery_charge_time,1
HEADPHONES,Customer_Search, bluetooth_range,3
HEADPHONES,Customer_Search, bluetooth_version,1
HEADPHONES,Customer_Search, brand,1
HEADPHONES,Customer_Search, cable_feature,1
HEADPHONES,Customer_Search, cable_length,1
HEADPHONES,Customer_Search, carrying_case_battery_average_life,1
HEADPHONES,Customer_Search, carrying_case_battery_capacity,1
HEADPHONES,Customer_Search, carrying_case_battery_charge_time,1
HEADPHONES,Customer_Search, carrying_case_length,1
HEADPHONES,Customer_Search, color,1
HEADPHONES,Customer_Search, compatible_devices,1
HEADPHONES,Customer_Search, condition,1
HEADPHONES,Customer_Search, connectivity_technology,9
HEADPHONES,Customer_Search, control_method,1
HEADPHONES,Customer_Search, control_type,3
HEADPHONES,Customer_Search, controller_type,4
HEADPHONES,Customer_Search, country_of_origin,1
HEADPHONES,Customer_Search, frequency_response,1
HEADPHONES,Customer_Search, headphones_ear_placement,5
HEADPHONES,Customer_Search, headphones_form_factor,12
HEADPHONES,Customer_Search, headphones_jack,6
HEADPHONES,Customer_Search, impedance,2
HEADPHONES,Customer_Search, included_components,1
HEADPHONES,Customer_Search, item_weight,3
HEADPHONES,Customer_Search, material,2
HEADPHONES,Customer_Search, model_name,11
HEADPHONES,Customer_Search, model_number,2
HEADPHONES,Customer_Search, noise_control,2
HEADPHONES,Customer_Search, number_of_items,2
HEADPHONES,Customer_Search, product_line,1
HEADPHONES,Customer_Search, recommended_uses_for_product,2
HEADPHONES,Customer_Search, sensitivity,2
HEADPHONES,Customer_Search, special_feature,2
HEADPHONES,Customer_Search, specific_uses_for_product,2
HEADPHONES,Customer_Search, style,3
HEADPHONES,Customer_Search, subject_character,1
HEADPHONES,Customer_Search, target_gender,1
HEADPHONES,Customer_Search, theme,1
HEADPHONES,Customer_Search, unit_count,1
HEADPHONES,Customer_Search, warranty_description,3
HEADPHONES,Customer_Search, water_resistance_level,2
HEADPHONES,Customer_Search, wireless_communication,1
HEADPHONES,Customer_Search, wireless_communication_technology,5
HEADPHONES,Customer_Search,audio_driver_type,1
HEADPHONES,Customer_Search,bluetooth_range,1
HEADPHONES,Customer_Search,bluetooth_version,5
HEADPHONES,Customer_Search,brand,19
HEADPHONES,Customer_Search,cable_feature,2
HEADPHONES,Customer_Search,condition,1
HEADPHONES,Customer_Search,connectivity_technology,8
HEADPHONES,Customer_Search,earbud_style,2
HEADPHONES,Customer_Search,headphone_style,1
HEADPHONES,Customer_Search,headphone_type,1
HEADPHONES,Customer_Search,headphones_ear_placement,7
HEADPHONES,Customer_Search,headphones_form_factor,10
HEADPHONES,Customer_Search,headphones_type,2
HEADPHONES,Customer_Search,item_weight,1
HEADPHONES,Customer_Search,manufacturer,2
HEADPHONES,Customer_Search,model_name,5
HEADPHONES,Customer_Search,model_number,1
HEADPHONES,Customer_Search,noise_cancellation,2
HEADPHONES,Customer_Search,noise_control,1
HEADPHONES,Customer_Search,number_of_items,1
HEADPHONES,Customer_Search,product_type,1
HEADPHONES,Customer_Search,style,1
HEADPHONES,Customer_Search,water_resistance_level,1
HEADPHONES,Customer_Search,wireless_communication_technology,2
HEADPHONES,Customer_Search,wireless_earphones_type,1
HEADPHONES,Customer_Search,wireless_technology,1
HEADPHONES,DPMO,bluetooth_version,1
HEADPHONES,FAQ, carrying_case_battery_charge_time,1
HEADPHONES,FAQ,battery_average_life,5
HEADPHONES,FAQ,battery_capacity,1
HEADPHONES,FAQ,battery_charge_time,4
HEADPHONES,FAQ,carrying_case_battery_average_life,1
HEADPHONES,FAQ,carrying_case_battery_capacity,1
HEADPHONES,FAQ,carrying_case_battery_charge_time,1
HEADPHONES,FAQ,condition,2
HEADPHONES,FAQ,country_of_origin,1
HEADPHONES,FAQ,frequency_response,1
HEADPHONES,FAQ,noise_control,6
HEADPHONES,FAQ,warranty_description,12
HEADPHONES,FAQ,water_resistance_level,5
HEADPHONES,FAQ,wireless_communication_technology,2
HEALTH_PERSONAL_CARE,Customer_Search, Age Group,1
HEALTH_PERSONAL_CARE,Customer_Search, Bath Tub Usage,1
HEALTH_PERSONAL_CARE,Customer_Search, Bathroom Accessories,1
HEALTH_PERSONAL_CARE,Customer_Search, Brand,2
HEALTH_PERSONAL_CARE,Customer_Search, Capacity (Liters),1
HEALTH_PERSONAL_CARE,Customer_Search, Category,2
HEALTH_PERSONAL_CARE,Customer_Search, Cleaning,1
HEALTH_PERSONAL_CARE,Customer_Search, Dietary Supplement,1
HEALTH_PERSONAL_CARE,Customer_Search, Dietary Supplements,1
HEALTH_PERSONAL_CARE,Customer_Search, Feminine Hygiene,1
HEALTH_PERSONAL_CARE,Customer_Search, Fitness Equipment,1
HEALTH_PERSONAL_CARE,Customer_Search, Flavour,1
HEALTH_PERSONAL_CARE,Customer_Search, Floor Cleaner,1
HEALTH_PERSONAL_CARE,Customer_Search, Form,1
HEALTH_PERSONAL_CARE,Customer_Search, Formulation,1
HEALTH_PERSONAL_CARE,Customer_Search, Fragrance,2
HEALTH_PERSONAL_CARE,Customer_Search, Fragrance Type,1
HEALTH_PERSONAL_CARE,Customer_Search, Hand Wash,1
HEALTH_PERSONAL_CARE,Customer_Search, Health Care Devices,1
HEALTH_PERSONAL_CARE,Customer_Search, Health Care Product,1
HEALTH_PERSONAL_CARE,Customer_Search, Healthcare_Product_Type,1
HEALTH_PERSONAL_CARE,Customer_Search, Home,1
HEALTH_PERSONAL_CARE,Customer_Search, Ingredient,1
HEALTH_PERSONAL_CARE,Customer_Search, Long-Lasting,1
HEALTH_PERSONAL_CARE,Customer_Search, Manufacturing Country,1
HEALTH_PERSONAL_CARE,Customer_Search, Material,1
HEALTH_PERSONAL_CARE,Customer_Search, Personal Care Appliances,1
HEALTH_PERSONAL_CARE,Customer_Search, Piercing Location,1
HEALTH_PERSONAL_CARE,Customer_Search, Posture Correctors,1
HEALTH_PERSONAL_CARE,Customer_Search, Product Feature,1
HEALTH_PERSONAL_CARE,Customer_Search, Product Form,1
HEALTH_PERSONAL_CARE,Customer_Search, Product Type,2
HEALTH_PERSONAL_CARE,Customer_Search, Scent,2
HEALTH_PERSONAL_CARE,Customer_Search, Shaving &amp; Hair Removal,1
HEALTH_PERSONAL_CARE,Customer_Search, Smoking Accessories,1
HEALTH_PERSONAL_CARE,Customer_Search, Soap),1
HEALTH_PERSONAL_CARE,Customer_Search, Style,1
HEALTH_PERSONAL_CARE,Customer_Search, Travel Accessories,1
HEALTH_PERSONAL_CARE,Customer_Search, Vehicle Accessories,1
HEALTH_PERSONAL_CARE,Customer_Search, Volume/Size,1
HEALTH_PERSONAL_CARE,Customer_Search, anti-snore,1
HEALTH_PERSONAL_CARE,Customer_Search, coffee,1
HEALTH_PERSONAL_CARE,Customer_Search, electronics,1
HEALTH_PERSONAL_CARE,Customer_Search, energy,1
HEALTH_PERSONAL_CARE,Customer_Search, etc.),1
HEALTH_PERSONAL_CARE,Customer_Search, eye,1
HEALTH_PERSONAL_CARE,Customer_Search, massager,1
HEALTH_PERSONAL_CARE,Customer_Search, men,4
HEALTH_PERSONAL_CARE,Customer_Search, office supplies,1
HEALTH_PERSONAL_CARE,Customer_Search, polish,1
HEALTH_PERSONAL_CARE,Customer_Search, refill,1
HEALTH_PERSONAL_CARE,Customer_Search, snoring device,1
HEALTH_PERSONAL_CARE,Customer_Search, tissue box holder,1
