keywords,product_type,attributes,impressions
NA,SKIN_CLEANING_WIPE,number_of_items,"497,180"
NA,SKIN_CLEANING_WIPE,program_member,"276,668"
NA,SKIN_CLEANING_WIPE,skin_type,"626,108"
NA,SKIN_CLEANING_WIPE,material,"264,116"
NA,SKIN_CLEANING_WIPE,special_feature,"349,932"
NA,SKIN_CLEANING_WIPE,material_type_free,"1,979,312"
NA,SKIN_CLEANING_WIPE,product_benefit,"238,972"
NA,SKIN_EXFOLIANT,number_of_items,"410,252"
NA,SKIN_EXFOLIANT,active_ingredients,"270,788"
NA,SKIN_EXFOLIANT,item_volume,"452,796"
NA,SKIN_EXFOLIANT,skin_type,"1,673,512"
NA,SKIN_EXFOLIANT,item_form,"527,348"
NA,SKIN_EXFOLIANT,material_feature,"674,664"
NA,SKIN_EXFOLIANT,program_member,"369,850"
NA,SKIN_EXFOLIANT,product_benefit,"689,794"
NA,SKIN_EXFOLIANT,material_type_free,"549,840"
NA,SKIN_FOUNDATION_CONCEALER,skin_tone,"39,797,364"
NA,SKIN_FOUNDATION_CONCEALER,sun_protection,"713,804"
NA,SKIN_FOUNDATION_CONCEALER,color.standardized_values,"431,438"
NA,SKIN_FOUNDATION_CONCEALER,number_of_items,"3,248,764"
NA,SKIN_FOUNDATION_CONCEALER,coverage,"9,118,912"
NA,SKIN_FOUNDATION_CONCEALER,finish_type,"19,361,542"
NA,SKIN_FOUNDATION_CONCEALER,item_form,"23,581,098"
NA,SKIN_FOUNDATION_CONCEALER,container.type,"8,593,966"
NA,SKIN_FOUNDATION_CONCEALER,skin_type,"24,568,444"
NA,SKIN_FOUNDATION_CONCEALER,program_member,"9,605,094"
NA,SKIN_MOISTURIZER,sun_protection,"5,612,113"
NA,SKIN_MOISTURIZER,active_ingredients,"28,416,089"
NA,SKIN_MOISTURIZER,item_volume,"25,701,148"
NA,SKIN_MOISTURIZER,item_weight,"20,754,009"
NA,SKIN_MOISTURIZER,number_of_items,"7,778,521"
NA,SKIN_MOISTURIZER,skin_type,"44,049,940"
NA,SKIN_MOISTURIZER,skin_type ,"385,126"
NA,SKIN_MOISTURIZER,material_feature,"19,890,667"
NA,SKIN_MOISTURIZER,special_feature,"10,459,917"
NA,SKIN_MOISTURIZER,program_member,"18,621,900"
NA,SKIN_MOISTURIZER,product_benefit,"25,505,656"
NA,SKIN_MOISTURIZER,material_type_free,8
NA,SKIN_SERUM,scent ,"7,695,002"
NA,SKIN_SERUM,target_use_body_part,"7,450,292"
NA,SKIN_SERUM,skin_type,"23,459,208"
NA,SKIN_SERUM,item_form,"8,882,226"
NA,SKIN_SERUM,number_of_items,"4,064,776"
NA,SKIN_SERUM,program_member,"6,516,414"
NA,SKIN_SERUM,special_ingredients,"14,618,584"
NA,SKIN_SERUM,product_benefit,"35,450,484"
NA,SKIN_TREATMENT_MASK,number_of_items,"2,770,780"
NA,SKIN_TREATMENT_MASK,scent,"3,720,476"
NA,SKIN_TREATMENT_MASK,skin_type,"10,546,614"
NA,SKIN_TREATMENT_MASK,program_member,"3,462,312"
NA,SKIN_TREATMENT_MASK,special_feature,"4,542,068"
NA,SKIN_TREATMENT_MASK,product_benefit,"10,758,018"
NA,SKIN_TREATMENT_MASK,included_components,"468,304"
NA,SKIN_TREATMENT_MASK,material_type_free,"8,622,668"
NA,SKIRT,size,"27,278"
NA,SKIRT,material,"31,656,267"
NA,SKIRT,item_length_description,"23,103,706"
NA,SKIRT,color.standardized_values,"59,927,850"
NA,SKIRT,size_map,"50,796,714"
NA,SKIRT,style,"40,393,708"
NA,SKIRT,care_instructions,"4,992,718"
NA,SKIRT,occasion_type,"20,577,548"
NA,SKIRT,closure.type,"9,128,368"
NA,SKIRT,rise.style,"12,475,040"
NA,SKIRT,pattern,"16,806,182"
NA,SLEEP_MASK,program_member,"70,258"
NA,SLEEP_MASK,material,"347,450"
NA,SLEEP_MASK,number_of_items,"136,370"
NA,SLEEP_MASK,special_feature,"76,356"
NA,SLEEP_MASK,closure.type,"149,530"
NA,SLEEP_MASK,pattern,"89,908"
NA,SLEEP_MASK,size,"47,738"
NA,SLEEP_MASK,color.standardized_values,140
NA,SLEEPING_BAG,material,"121,546"
NA,SLEEPING_BAG,item_depth_width_height.width,"80,250"
NA,SLEEPING_BAG,program_member,"77,782"
NA,SLEEPING_BAG,item_length_width.length,"66,793"
NA,SLEEPING_BAG,seasons,"156,251"
NA,SLEEPING_BAG,occupancy,"110,316"
NA,SLEEPING_BAG,item_shape,"51,131"
NA,SLEEPING_BAG,sport_type,"30,696"
NA,SLEEPING_BAG,closure.type,"91,812"
NA,SLEEPING_BAG,special_feature,"55,805"
NA,SLEEPING_BAG,color.standardized_values,28
NA,SLEEPING_MAT,program_member,36
NA,SLEEPING_MAT,variety,230
NA,SLEEPING_MAT,item_length_width_thickness.length,42
NA,SLEEPING_MAT,item_length_width_thickness.thickness,70
NA,SLEEPING_MAT,item_length_width_thickness.width,22
NA,SLIPPER,size_map,"9,390"
NA,SLIPPER,outer.material,"138,241,788"
NA,SLIPPER,special_feature,"74,048,436"
NA,SLIPPER,color.standardized_values,"492,447,562"
NA,SLIPPER,pattern_type,"168,222,944"
NA,SLIPPER,pattern,24
NA,SLOW_COOKER,item_shape,912
NA,SLOW_COOKER,color.standardized_values,150
NA,SMALL_HOME_APPLIANCES,color.standardized_values,"188,446,730"
NA,SNACK_CHIP_AND_CRISP,item_weight,"374,031"
NA,SNACK_CHIP_AND_CRISP,number_of_items ,"168,460"
NA,SNACK_CHIP_AND_CRISP,flavor,"261,800"
NA,SNACK_CHIP_AND_CRISP,program_member,"702,009"
NA,SNACK_FOOD_BAR,number_of_items ,"33,538"
NA,SNACK_FOOD_BAR,specialty,"54,646"
NA,SNACK_FOOD_BAR,flavor,"89,402"
NA,SNACK_FOOD_BAR,program_member,"14,404"
NA,SNACK_MIX,item_weight,"645,570"
NA,SNACK_MIX,number_of_items ,"386,356"
NA,SNACK_MIX,unit_count ,"121,636"
NA,SNACK_MIX,program_member,"904,582"
NA,SNOW_PANT,closure.type,74
NA,SNOW_PANT,color.standardized_values,200
NA,SNOW_PANT,seasons,138
NA,SNOW_PANT,rise.style,10
NA,SOAP_DISH,item_length_width.width,"88,452"
NA,SOAP_DISH,mounting_type,"521,758"
NA,SOAP_DISH,special_feature,"292,932"
NA,SOAP_DISH,item_length_width.length,"175,516"
NA,SOAP_DISH,item_shape,"553,344"
NA,SOAP_DISH,recommended_uses_for_product,"18,612"
NA,SOCKS,program_member,196
NA,SOCKS,size,"766,601"
NA,SOCKS,material,"5,339,213"
NA,SOCKS,occasion_type,"3,517,161"
NA,SOCKS,care_instructions,"3,555,966"
NA,SOCKS,color.standardized_values,"8,677,728"
NA,SOCKS,size_map,"7,446,361"
NA,SOCKS,style,"587,652"
NA,SOCKSHOSIERY,color.standardized_values,"6,140,054"
NA,SOCKSHOSIERY,material,"5,020,828"
NA,SOCKSHOSIERY,size_map,"4,480,823"
NA,SOCKSHOSIERY,occasion_type,"1,424,985"
NA,SOCKSHOSIERY,care_instructions,"12,677"
NA,SOFA,material,"139,516,800"
NA,SOFA,item_depth_width_height.width,"103,874,938"
NA,SOFA,size,"163,999,182"
NA,SOFA,color.standardized_values,"233,533,984"
NA,SOFA,item_shape,"80,292,250"
NA,SOFA,program_participation,"5,423,716"
NA,SOFA,item_depth_width_height.height,"75,297,880"
NA,SOFA,item_depth_width_height.depth,"78,102,580"
NA,SOFA,room_type,"58,430,502"
NA,SOFA,sofa_type,"52,199,982"
NA,SOFA,seat.depth,"12,210,022"
NA,SOFA,assembly_instructions,"79,082,496"
NA,SOFA,seat.back_interior_height,"3,244,010"
NA,SOFA,back.style,"57,886,464"
NA,SOFA,theme,"286,410"
NA,SOFA,arm.style,"32,636,444"
NA,SOFA,embellishment_feature,"6,570"
NA,SOLAR_PANEL,item_length_width_height.width,"52,078"
NA,SOLAR_PANEL,item_length_width_height.length,"89,586"
NA,SOLAR_PANEL,program_member,"61,746"
NA,SOLDERING_IRON,heating_element_type,"16,064"
NA,SOLDERING_IRON,style,"18,792"
NA,SOLDERING_IRON,program_member,"13,446"
NA,SOLDERING_IRON,special_feature,"19,634"
NA,SOLDERING_IRON,specific_uses_for_product,"11,594"
NA,SOLDERING_IRON,power_source_type,"23,200"
NA,SOLDERING_IRON,handle.material,"5,810"
NA,SOLDERING_IRON,included_components,"7,252"
NA,SOUND_CARD,program_member,"3,864"
NA,SOUND_CARD,hardware_platform,"39,136"
NA,SOUND_CARD,audio_output_mode,"39,976"
NA,SOUND_CARD,item_length_width_height.length,86
NA,SOUND_CARD,item_length_width_height.height,90
NA,SOUND_CARD,item_length_width_height.width,16
NA,SPACE_HEATER,form_factor,"1,735,010"
NA,SPACE_HEATER,heating_method,"3,153,880"
NA,SPACE_HEATER,special_feature,"4,523,281"
NA,SPEAKERS,wattage,"286,068,873"
NA,SPEAKERS,program_member,"377,200"
NA,SPEAKERS,surround_sound_channel_configuration,"133,869,010"
NA,SPEAKERS,item_depth_width_height.width,"32,674,907"
NA,SPEAKERS,speakers_maximum_output_power,"70,011,288"
NA,SPEAKERS,item_depth_width_height.height,"45,652,198"
NA,SPEAKERS,battery.average_life,"56,903,984"
NA,SPEAKERS,recommended_uses_for_product,"134,218,865"
NA,SPEAKERS,audio_output_mode,"155,201,896"
NA,SPEAKERS,impedance,"2,505,807"
NA,SPEAKERS,subwoofer.connectivity_technology,"150,827"
NA,SPEAKERS,controller_type,"67,101,795"
NA,SPEAKERS,water_resistance_level,"47,232,646"
NA,SPEAKERS,item_depth_width_height.depth,"17,113,077"
NA,SPEAKERS,frequency_response,"4,104,877"
NA,SPEAKERS,wireless_communication_technology,"139,108,796"
NA,SPEAKERS,supported_internet_services,"9,163,561"
NA,SPEAKERS,color,"203,188,412"
NA,SPEAKERS,control_method,"8,896,749"
NA,SPEAKERS,maximum_range,"13,735,190"
NA,SPEAKERS,connectivity_protocol,"7,822,509"
NA,SPEAKERS,battery.capacity,"8,482,244"
NA,SPEAKERS,special_feature,"63,294,768"
NA,SPEAKERS,connectivity_technology,"183,456,993"
NA,SPEAKERS,mounting_type,"124,752,948"
NA,SPLASH_POOL,item_length_width_height.length,"58,256"
NA,SPLASH_POOL,item_length_width_height.width,"32,520"
NA,SPLASH_POOL,item_length_width_height.height,"55,872"
NA,SPLASH_POOL,color.standardized_values,"60,564"
NA,SPLASH_POOL,program_member,"11,938"
NA,SPLASH_POOL,target_audience,"237,638"
NA,SPLASH_POOL,special_feature,"49,386"
NA,SPLASH_POOL,occupancy,198
NA,SPOON,item_length_width.length,"67,861"
NA,SPOON,item_length_width_height.width,"58,974"
NA,SPOON,color.standardized_values,"139,544"
NA,SPOON,program_member,300
NA,SPORT_ACTIVITY_GLOVE,hand_orientation,"1,410,505"
NA,SPORT_ACTIVITY_GLOVE,outer.material,"1,668,028"
NA,SPORT_ACTIVITY_GLOVE,care_instructions,"1,537,626"
NA,SPORT_ACTIVITY_GLOVE,color.standardized_values,"3,575,016"
NA,SPORT_ACTIVITY_GLOVE,program_member,"1,942,686"
NA,SPORT_ACTIVITY_GLOVE,closure.type,"2,657,086"
NA,SPORT_BAT,size,"36,959,931"
NA,SPORT_BAT,item_length_width.length,"2,344,638"
NA,SPORT_BAT,item_length_width_height.width,"1,681,512"
NA,SPORT_BAT,skill_level,"14,894,175"
NA,SPORT_BAT,program_member,"7,571,602"
NA,SPORT_EQUIPMENT_BAG_CASE,item_length_width_height.length,"109,440"
NA,SPORT_EQUIPMENT_BAG_CASE,color.standardized_values,"18,018"
NA,SPORT_EQUIPMENT_BAG_CASE,closure.type,"295,848"
NA,SPORT_EQUIPMENT_BAG_CASE,item_length_width_height.height,"134,670"
NA,SPORT_EQUIPMENT_BAG_CASE,item_length_width_height.width,"49,890"
NA,SPORT_EQUIPMENT_BAG_CASE,program_member,"669,982"
NA,SPORT_GOAL,frame.material,694
NA,SPORT_GOAL,program_member,104
NA,SPORT_HELMET,outer.material,"44,812"
NA,SPORT_HELMET,size,"82,262"
NA,SPORT_RACKET,grip.size,"422,676"
NA,SPORT_RACKET,item_length_width_height.width,"891,946"
NA,SPORT_RACKET,item_length_width.length,"1,117,108"
NA,SPORT_RACKET,program_member,"2,970,170"
NA,SPORT_TABLE_GAME,program_member,"12,140"
NA,SPORT_TABLE_GAME,frame.material,"33,200"
NA,SPORT_TARGET,program_member,32
NA,SPORT_TARGET,sport_type,"1,784"
NA,SPORT_TARGET,material,340
NA,SPORT_TARGET,item_shape,102
NA,SPORT_WETSUIT,closure.type,750
NA,SPORT_WETSUIT,program_member,20
NA,SPORTING_GOODS,material,"2,408,322"
NA,SPORTING_GOODS,color.standardized_values,"12,912,591"
NA,SPORTING_GOODS,closure.type,"17,416"
NA,SPORTING_GOODS,target_audience,"2,883"
NA,SPORTING_GOODS,program_member,"16,682,950"
NA,SPORTING_GOODS,outer.material,"35,604"
NA,SPORTING_GOODS,fit_type,"19,370"
NA,SPORTS_MEMORABILIA,sport_type,"13,541"
NA,SPORTS_MEMORABILIA,orientation,12
NA,SPRAY_BOTTLE,material_type_free,"6,262"
NA,SPRAY_BOTTLE,number_of_items,"75,616"
NA,SPRAY_BOTTLE,item_width_height.height,"3,242"
NA,SPRAY_BOTTLE,recommended_uses_for_product,"38,248"
NA,SPRAY_BOTTLE,color.standardized_values,"37,818"
NA,SPRAY_BOTTLE,special_feature,"23,398"
NA,SPRAY_BOTTLE,item_width_height.width,"1,752"
NA,SPRAY_BOTTLE,program_member,16
NA,SQUEEGEE,item_width_height.height,"64,894"
NA,SQUEEGEE,item_width_height.width,"49,334"
NA,STANDALONE_STREAMING_MEDIA_PLAYER,controller_type,654
NA,STANDALONE_STREAMING_MEDIA_PLAYER,resolution,"1,890"
NA,STANDALONE_STREAMING_MEDIA_PLAYER,connectivity_technology,"2,110"
NA,STANDALONE_STREAMING_MEDIA_PLAYER,connector_type,700
NA,STANDALONE_STREAMING_MEDIA_PLAYER,operating_system,"3,836"
NA,STANDALONE_STREAMING_MEDIA_PLAYER,form_factor,"1,122"
NA,STANDALONE_STREAMING_MEDIA_PLAYER,supported_internet_services,"1,656"
NA,STANDALONE_STREAMING_MEDIA_PLAYER,special_feature,180
NA,STAPLER,operation_mode,"1,466"
NA,STAPLER,item_length_width.length,40
NA,STATIONARY_BICYCLE,resistance_mechanism,"1,434,136"
NA,STATIONARY_BICYCLE,item_depth_width_height.height,"80,833"
NA,STATIONARY_BICYCLE,item_depth_width_height.width,"39,453"
NA,STATIONARY_BICYCLE,drive_system,"747,250"
NA,STATIONARY_BICYCLE,power_source_type,"469,546"
NA,STATIONARY_BICYCLE,program_member,"578,259"
NA,STATIONARY_BICYCLE,item_depth_width_height.depth,"54,535"
NA,STATIONARY_BICYCLE,special_feature,"223,806"
NA,STEERING_WHEEL,material,138
NA,STEERING_WHEEL_COVER,color.standardized_values,"2,032,168"
NA,STEERING_WHEEL_COVER,compatible_with_vehicle_type,"438,252"
NA,STEP_STOOL,assembly_instructions,96
NA,STEP_STOOL,item_depth_width_height.height,"8,008"
NA,STEP_STOOL,maximum_height,"9,186"
NA,STEP_STOOL,item_depth_width_height.depth,"1,822"
NA,STEP_STOOL,program_member,"1,034"
NA,STEP_STOOL,room_type,"4,782"
NA,STEP_STOOL,item_depth_width_height.width,"1,372"
NA,STEP_STOOL,special_feature,"3,364"
NA,STEP_STOOL,color.standardized_values,"20,804"
NA,STEP_STOOL,specific_uses_for_product,100
NA,STICKER_DECAL,color.standardized_values,"4,819,241"
NA,STICKER_DECAL,installation_type,"1,303,219"
NA,STICKER_DECAL,reusability,"5,396,480"
NA,STICKER_DECAL,surface_recommendation,"2,176,709"
NA,STICKER_DECAL,item_shape,"10,742,132"
NA,STICKER_DECAL,material,"11,876,519"
NA,STICKER_DECAL,finish_type,"7,237,786"
NA,STICKER_DECAL,program_member,"14,668"
NA,STICKER_DECAL,theme,"17,128,181"
NA,STICKER_DECAL,embellishment_feature,"552,739"
NA,STICKER_DECAL,pattern,"10,534,749"
NA,STOOL_SEATING,color.standardized_values,"356,110"
NA,STOOL_SEATING,item_depth_width_height.height,"473,154"
NA,STOOL_SEATING,item_depth_width_height.depth,"73,224"
NA,STOOL_SEATING,item_depth_width_height.width,"108,648"
NA,STOOL_SEATING,item_shape,"124,272"
NA,STOOL_SEATING,program_participation,132
NA,STOOL_SEATING,assembly_instructions,"145,272"
NA,STOOL_SEATING,program_member,178
NA,STORAGE_BAG,recommended_uses_for_product,"510,267"
NA,STORAGE_BAG,item_length_width_height.width,"859,727"
NA,STORAGE_BAG,closure.type,"3,112,387"
NA,STORAGE_BAG,item_length_width_height.length,"1,066,525"
NA,STORAGE_BAG,color.standardized_values,"3,292,809"
NA,STORAGE_BAG,item_depth_width_height.height,"1,085,037"
NA,STORAGE_BAG,item_shape,"1,119,643"
NA,STORAGE_BINDER,item_length_width_height.width,266
NA,STORAGE_BINDER,item_length_width.length,372
NA,STORAGE_BOX,color.standardized_values,"5,808,172"
NA,STORAGE_BOX,water_resistance_level,"1,830,286"
NA,STORAGE_BOX,item_shape,"4,303,982"
NA,STORAGE_BOX,recommended_uses_for_product,"1,105,326"
NA,STORAGE_BOX,special_feature,"3,558,198"
NA,STORAGE_BOX,material,"10,017,342"
NA,STORAGE_BOX,closure.type,"2,785,126"
NA,STORAGE_COVER,item_length_width_depth.width,"135,650"
NA,STORAGE_COVER,item_length_width_depth.length,"180,872"
NA,STORAGE_COVER,water_resistance_level,"1,520,360"
NA,STORAGE_COVER,item_length_width_depth.depth,"117,164"
NA,STORAGE_COVER,color.standardized_values,124
NA,STORAGE_DRAWER,item_depth_width_height.depth,"4,778,512"
NA,STORAGE_DRAWER,item_depth_width_height.height,"6,871,136"
NA,STORAGE_DRAWER,item_depth_width_height.width,"5,705,166"
NA,STORAGE_DRAWER,color.standardized_values,"4,218,724"
NA,STORAGE_HOOK,weight_capacity.maximum,"391,501"
NA,STORAGE_HOOK,color.standardized_values,"551,020"
NA,STORAGE_HOOK,special_feature,"541,843"
NA,STORAGE_HOOK,mounting_type,"1,461,344"
NA,STORAGE_HOOK,program_member,46
NA,STORAGE_HOOK,finish_type,"401,428"
NA,STORAGE_HOOK,style,"268,181"
NA,STORAGE_RACK,item_weight,"310,824"
NA,STORAGE_RACK,is_assembly_required,"263,164"
NA,STORAGE_RACK,mounting_type,"1,565,940"
NA,STORAGE_RACK,finish_type,"317,452"
NA,STORAGE_RACK,recommended_uses_for_product,"52,174"
NA,STORAGE_RACK,shelf_type,"2,136,326"
NA,STORAGE_RACK,material,"3,488,538"
NA,STORAGE_RACK,special_feature,"121,838"
NA,STORAGE_RACK,room_type,"6,652"
NA,STORAGE_RACK,included_components,"35,546"
NA,STRENGTH_TRAINING_MACHINE,item_depth_width_height.depth,434
NA,STRENGTH_TRAINING_MACHINE,item_depth_width_height.width,918
NA,STRENGTH_TRAINING_MACHINE,program_member,"622,284"
NA,STRENGTH_TRAINING_MACHINE,item_depth_width_height.height,"1,358"
NA,STRING_LIGHT,color_temperature,"4,840"
NA,STRING_LIGHT,connectivity_technology,"25,271,712"
NA,STRING_LIGHT,color.standardized_values,"8,632"
NA,STRING_LIGHT,light_color,"42,255,764"
NA,STRING_LIGHT,control_method,"4,371,598"
NA,STRING_LIGHT,special_feature,"41,699,220"
NA,STRING_LIGHT,light_source.type,"2,375,630"
NA,STRING_LIGHT,theme,"25,270,110"
NA,STRING_LIGHT,style,"29,010,668"
NA,STRING_LIGHT,seasons,"585,128"
NA,STRING_LIGHT,white_brightness,"98,522"
NA,STRINGED_INSTRUMENTS,number_of_strings,"44,288"
NA,STRINGED_INSTRUMENTS,finish_type,"405,212"
NA,STRINGED_INSTRUMENTS,neck.material,664
NA,STRINGED_INSTRUMENTS,hand_orientation,"7,135"
NA,STRINGED_INSTRUMENTS,fretboard.material,"1,800"
NA,STRINGED_INSTRUMENTS,guitar_bridge_system,"1,136"
NA,STRINGED_INSTRUMENTS,body.material,"1,697"
NA,STRINGED_INSTRUMENTS,guitar_pickup_configuration,"1,034"
NA,STROLLER,age,"1,928,806"
NA,STROLLER,lifestyle,"614,678"
NA,STROLLER,color.standardized_values,"303,180"
NA,STROLLER,material,"238,418"
NA,STROLLER,frame.material,"357,490"
NA,STROLLER,program_member,"237,932"
NA,SUGAR,item_form,"118,800"
NA,SUGAR,specialty,"38,480"
NA,SUGAR,program_member,"9,651"
NA,SUGAR,number_of_items,"12,800"
NA,SUGAR,container.type,"20,641"
NA,SUGAR_CANDY,flavor,"44,340"
NA,SUGAR_CANDY,number_of_items ,"21,444"
NA,SUGAR_CANDY,item_weight,"100,968"
NA,SUGAR_CANDY,occasion_type,"121,494"
NA,SUGAR_CANDY,number_of_pieces,"438,100"
NA,SUGAR_CANDY,animal_theme,"1,014"
NA,SUGAR_CANDY,program_member,"54,548"
NA,SUGAR_CANDY,container.type,"63,856"
NA,SUGAR_CANDY,item_shape,"91,630"
NA,SUIT,color.standardized_values,"184,855,339"
NA,SUIT,material,"75,053,686"
NA,SUIT,occasion_type,"78,166,758"
NA,SUIT,size_map,"154,925,457"
NA,SUIT,pattern,"40,578,138"
NA,SUIT,care_instructions,"2,112,392"
NA,SUIT,sleeve.type,"5,359,662"
NA,SUIT,fit_type,"38,929,550"
NA,SUIT,size,"36,512"
NA,SUIT,closure.type,"5,649,725"
NA,SUIT,collar_style,"150,997"
NA,SUIT,neck.neck_style,"155,777"
NA,SUIT,neck.neck_style ,"1,689"
NA,SUITCASE,item_length_width_height.height,"101,824,454"
NA,SUITCASE,item_weight,"194,034,948"
NA,SUITCASE,subject_character,"1,673,110"
NA,SUITCASE,item_dimensions.height,"112,810,230"
NA,SUITCASE,program_member,"2,546"
NA,SUITCASE,volume_capacity_name,"159,978,218"
NA,SUITCASE,shell_type,"120,189,474"
NA,SUITCASE,item_length_width_height.length,"100,295,714"
NA,SUITCASE,lock_type,"233,009,950"
NA,SUITCASE,wheel.type,"98,520,742"
NA,SUITCASE,number_of_wheels,"135,505,276"
NA,SUITCASE,item_length_width_height.width,"91,599,952"
NA,SUITCASE,special_feature,"220,910,894"
NA,SUITCASE,material,"289,583,672"
NA,SUITCASE,color.standardized_values,"467,586,606"
NA,SUITCASE,water_resistance_level,"109,988,262"
NA,SUITCASE,theme,"15,179,214"
NA,SUNGLASSES,program_member,"4,806"
NA,SUNGLASSES,material,44
NA,SUNGLASSES,frame.material,"81,115,536"
NA,SUNGLASSES,item_shape,"169,530,210"
NA,SUNGLASSES,sport_type,"42,490,016"
NA,SUNGLASSES,color.standardized_values,"286,288,636"
NA,SUNGLASSES,lens.material,"69,859,622"
NA,SUNGLASSES,pattern,"11,817,838"
NA,SUNSCREEN,sun_protection,"5,172,608"
NA,SUNSCREEN,active_ingredients,"2,514,272"
NA,SUNSCREEN,material_feature,"1,094,254"
NA,SUNSCREEN,sun_protection_factor,"2,388,018"
NA,SUNSCREEN,skin_type,"2,795,248"
NA,SUNSCREEN,item_volume,"3,655,486"
NA,SUNSCREEN,special_feature,"1,452,948"
NA,SUNSCREEN,item_weight,"3,139,150"
NA,SUNSCREEN,skin_type ,"5,989,786"
NA,SUNSCREEN,number_of_items,"3,118,558"
NA,SUNSCREEN,item_form,"4,401,594"
NA,SUNSCREEN,program_member,"2,598,432"
NA,SUNSCREEN,product_benefit,"4,006,048"
NA,SURFACE_CLEANING_WIPE,program_member,348
NA,SURFACE_CLEANING_WIPE,number_of_items,"1,742"
NA,SURFACE_CLEANING_WIPE,container.type,284
NA,SURFACE_PROTECTION_WAX,number_of_items,"3,118"
NA,SURFACE_PROTECTION_WAX,item_form,"46,252"
NA,SUSPENDER,color.standardized_values,"108,384"
NA,SUSPENDER,closure.type,"28,688"
NA,SUSPENDER,size_map,"40,584"
NA,SUSPENDER,material,"27,326"
NA,SUSPENDER,occasion_type,"26,516"
NA,SWEATER,size,"1,343,046"
NA,SWEATER,material,"68,759,751"
NA,SWEATER,sleeve.type,"9,705,612"
NA,SWEATER,color.standardized_values,"189,369,026"
NA,SWEATER,size_map,"168,069,220"
NA,SWEATER,care_instructions,"30,814,135"
NA,SWEATER,pattern,"51,458,991"
NA,SWEATER,neck.neck_style ,"13,618,696"
NA,SWEATER,seasons,"22,848,922"
NA,SWEATER,neck.neck_style,"47,407,392"
NA,SWEATSHIRT,program_member,48
NA,SWEATSHIRT,size_map,"580,461,335"
NA,SWEATSHIRT,material,"213,596,219"
NA,SWEATSHIRT,color.standardized_values,"618,485,556"
NA,SWEATSHIRT,pattern_type,"220,408,480"
NA,SWEATSHIRT,neck.neck_style,"256,296,721"
NA,SWEATSHIRT,pocket_description,"101,617,305"
NA,SWEATSHIRT,fit_type,"225,791,424"
NA,SWEATSHIRT,pattern,"1,193,839"
NA,SWEATSHIRT,neck.neck_style ,28
NA,SWIM_CAP,target_audience,"236,618"
NA,SWIM_CAP,program_member,"47,200"
NA,SWIMMING_POOL,item_length_width_height.width,184
NA,SWIMMING_POOL,item_shape,"4,679"
NA,SWIMMING_POOL,item_length_width_height.length,766
NA,SWIMMING_POOL,program_member,208
NA,SWIMMING_POOL,item_length_width_height.height,"1,159"
NA,SWIMWEAR,size,"770,127"
NA,SWIMWEAR,size_map,"10,226,430"
NA,SWIMWEAR,color.standardized_values,"5,435,040"
NA,SWIMWEAR,material,"1,553,492"
NA,SWIMWEAR,program_member,434
NA,SWIMWEAR,closure.type,"2,051,061"
NA,SWIMWEAR,sleeve.type,"682,966"
NA,SWIMWEAR,care_instructions,"252,869"
NA,SWIMWEAR,pattern,"667,108"
NA,SWIMWEAR,strap_type,"342,578"
NA,SWIMWEAR,rise.style,"171,853"
NA,SWING,material,946
NA,SWING,finish_type,106
NA,SWING,color.standardized_values,"1,058"
NA,SWING,program_member,178
NA,SWING,program_participation,12
NA,SWORD,program_member,52
NA,SWORD,blade.material,"2,288"
NA,SWORD,handle.material,"7,376"
NA,SYRUP,number_of_items,"6,532"
NA,SYRUP,flavor,"17,808"
NA,SYRUP,container.type,566
NA,SYRUP,item_weight,"10,234"
NA,SYRUP,specialty,"4,382"
NA,SYRUP,program_member,"5,710"
NA,SYSTEM_CABINET,compatible_devices,"1,570"
NA,SYSTEM_CABINET,mounting_type,124
NA,SYSTEM_CABINET,program_member,28
NA,SYSTEM_POWER_DEVICE,form_factor,"481,128"
NA,SYSTEM_POWER_DEVICE,program_member,"110,790"
NA,SYSTEM_POWER_DEVICE,compatible_devices,"259,038"
NA,TABLE,color.standardized_values,"37,661,211"
NA,TABLE,material,"4,807,268"
NA,TABLE,item_depth_width_height.height,"27,647,942"
NA,TABLE,item_depth_width_height.width,"26,309,281"
NA,TABLE,program_participation,"701,932"
NA,TABLE,item_depth_width_height.depth,"16,467,814"
NA,TABLE,pattern,"3,583,276"
NA,TABLE,special_feature,"14,059,669"
NA,TABLE,top.material,"30,421,042"
NA,TABLE,frame.material,"36,641,175"
NA,TABLE,assembly_instructions,"15,041,615"
NA,TABLE,seating_capacity,"3,130,156"
NA,TABLE,item_shape,"32,585,317"
NA,TABLE,finish_type,"2,992,283"
NA,TABLE,room_type,"30,876"
NA,TABLE,program_member,82
NA,TABLE,base_type,"8,076,546"
NA,TABLE_RUNNER,item_length_width_height.width,"218,592"
NA,TABLE_RUNNER,item_length_width.length,"294,348"
NA,TABLE_RUNNER,color.standardized_values,"1,387,250"
NA,TABLECLOTH,item_length_width.width,"3,488,680"
NA,TABLECLOTH,item_length_width.length,"4,313,624"
NA,TABLECLOTH,weave_type,"128,930"
NA,TABLECLOTH,color.standardized_values,"11,633,940"
NA,TABLECLOTH,item_shape,"8,376,370"
NA,TABLECLOTH,finish_type,"1,082,088"
NA,TABLECLOTH,room_type,"2,282,344"
NA,TABLECLOTH,special_feature,"2,874,642"
